name,slottime_GMT,slottype,slotavg,pointTitle
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-11 06:00:00,H,87613.5625,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-11 07:00:00,H,99557.3125,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-11 08:00:00,H,108750.725,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-11 09:00:00,H,113497.25,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-11 10:00:00,H,119167.5,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-11 11:00:00,H,120672.925,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-11 12:00:00,H,109156.075,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-11 13:00:00,H,91219.3375,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-11 14:00:00,H,77990.735,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-11 15:00:00,H,72001.84,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-11 16:00:00,H,63125.3025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-11 17:00:00,H,54980.615,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-11 18:00:00,H,47723.895,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-11 19:00:00,H,42414.1675,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-11 20:00:00,H,38882.3725,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-11 21:00:00,H,38439.95,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-11 22:00:00,H,44187.4825,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-11 23:00:00,H,51248.33,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 00:00:00,H,50617.98,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 01:00:00,H,53617.0575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 02:00:00,H,65472.2375,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 03:00:00,H,59585.895,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 04:00:00,H,57139.8275,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 05:00:00,H,55863.93,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 06:00:00,H,54634.765,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 07:00:00,H,54310.3475,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 08:00:00,H,53630.47,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 09:00:00,H,60657.725,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 10:00:00,H,70221.63,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 11:00:00,H,75733.665,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 12:00:00,H,74199.9775,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 13:00:00,H,70215.4675,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 14:00:00,H,60369.2225,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 15:00:00,H,57153.125,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 16:00:00,H,51313.9975,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 17:00:00,H,45808.355,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 18:00:00,H,41657.505,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 19:00:00,H,40371.9425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 20:00:00,H,41007.7375,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 21:00:00,H,40114.43,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 22:00:00,H,38128.3875,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-12 23:00:00,H,42194.6075,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 00:00:00,H,48699.32,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 01:00:00,H,59239.39,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 02:00:00,H,65389.725,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 03:00:00,H,67229.5075,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 04:00:00,H,66074.1225,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 05:00:00,H,68212.44,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 06:00:00,H,71075.65,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 07:00:00,H,72673.355,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 08:00:00,H,74286.9875,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 09:00:00,H,72795.9075,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 10:00:00,H,73199.055,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 11:00:00,H,67977.515,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 12:00:00,H,61058.3975,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 13:00:00,H,50490.955,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 14:00:00,H,40459.025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 15:00:00,H,35332.8425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 16:00:00,H,33059.1325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 17:00:00,H,32581.28,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 18:00:00,H,32267.3975,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 19:00:00,H,34099.31,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 20:00:00,H,32990.955,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 21:00:00,H,32001.39,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 22:00:00,H,32753.805,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-13 23:00:00,H,32827.6625,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 00:00:00,H,33156.995,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 01:00:00,H,33641.3575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 02:00:00,H,33791.0425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 03:00:00,H,31753.15,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 04:00:00,H,31301.0275,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 05:00:00,H,31608.315,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 06:00:00,H,32321.005,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 07:00:00,H,32363.745,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 08:00:00,H,34182.275,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 09:00:00,H,34962.955,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 10:00:00,H,40587.4925,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 11:00:00,H,40992.645,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 12:00:00,H,37332.32,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 13:00:00,H,36217.895,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 14:00:00,H,35389.52,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 15:00:00,H,33687.79,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 16:00:00,H,33736.3,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 17:00:00,H,39930.395,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 18:00:00,H,63586.885,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 19:00:00,H,62867.525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 20:00:00,H,54903.2875,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 21:00:00,H,52328.8975,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 22:00:00,H,51038.27,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-14 23:00:00,H,48984.0975,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 00:00:00,H,56505.1925,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 01:00:00,H,63788.25,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 02:00:00,H,70023.2,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 03:00:00,H,73140.525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 04:00:00,H,75019.105,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 05:00:00,H,76587.005,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 06:00:00,H,78501.3025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 07:00:00,H,78759.8075,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 08:00:00,H,79021.535,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 09:00:00,H,77007.1775,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 10:00:00,H,84841.325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 11:00:00,H,82714.3625,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 12:00:00,H,71775.045,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 13:00:00,H,63564.78,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 14:00:00,H,56715.655,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 15:00:00,H,49659.0025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 16:00:00,H,46527.57,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 17:00:00,H,41571.5425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 18:00:00,H,43106.2375,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 19:00:00,H,39930.0925,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 20:00:00,H,37149.9025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 21:00:00,H,39706.2475,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 22:00:00,H,41631.545,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-15 23:00:00,H,41328.7475,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 00:00:00,H,44715.7175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 01:00:00,H,44866.22,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 02:00:00,H,49213.545,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 03:00:00,H,50998.725,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 04:00:00,H,50787.7725,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 05:00:00,H,50940.4025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 06:00:00,H,53451.285,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 07:00:00,H,55524.725,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 08:00:00,H,56131.0825,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 09:00:00,H,56895.795,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 10:00:00,H,60088.6575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 11:00:00,H,81373.835,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 12:00:00,H,82519.26,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 13:00:00,H,79848.61,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 14:00:00,H,82800.1125,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 15:00:00,H,84281.4625,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 16:00:00,H,86949.5575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 17:00:00,H,87296.5625,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 18:00:00,H,83810.3525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 19:00:00,H,81964.965,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 20:00:00,H,76172.085,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 21:00:00,H,75817.9875,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 22:00:00,H,71333.3025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-16 23:00:00,H,71620.8325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 00:00:00,H,77118.805,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 01:00:00,H,80621.31,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 02:00:00,H,85112.3775,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 03:00:00,H,91186.8475,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 04:00:00,H,90010.2225,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 05:00:00,H,92004.9825,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 06:00:00,H,97448.5075,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 07:00:00,H,102068.325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 08:00:00,H,103065.95,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 09:00:00,H,105056.65,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 10:00:00,H,109210.225,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 11:00:00,H,109741.525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 12:00:00,H,105951.875,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 13:00:00,H,104221.5,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 14:00:00,H,104105.65,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 15:00:00,H,100304.1375,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 16:00:00,H,92269.26,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 17:00:00,H,88681.1975,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 18:00:00,H,79614.6125,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 19:00:00,H,75676.5825,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 20:00:00,H,74030.88,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 21:00:00,H,73055.4275,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 22:00:00,H,73502.51,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-17 23:00:00,H,78486.845,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 00:00:00,H,83316.805,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 01:00:00,H,88480.385,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 02:00:00,H,95430.25,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 03:00:00,H,97439.3425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 04:00:00,H,100226.8975,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 05:00:00,H,103928.725,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 06:00:00,H,106367.55,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 07:00:00,H,109285.925,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 08:00:00,H,113573.675,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 09:00:00,H,118842.7,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 10:00:00,H,124535.725,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 11:00:00,H,110428.825,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 12:00:00,H,92179.4225,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 13:00:00,H,78260.9625,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 14:00:00,H,74725.4,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 15:00:00,H,70722.0175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 16:00:00,H,67322.22,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 17:00:00,H,64671.375,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 18:00:00,H,68406.5825,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 19:00:00,H,71367.31,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 20:00:00,H,73213.1625,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 21:00:00,H,73766.3225,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 22:00:00,H,89995.43,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-18 23:00:00,H,100360.79,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 00:00:00,H,99357.21,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 01:00:00,H,97084.6675,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 02:00:00,H,95927.6825,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 03:00:00,H,91933.1075,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 04:00:00,H,93363.605,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 05:00:00,H,94168.76,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 06:00:00,H,97189.0925,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 07:00:00,H,97782.2375,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 08:00:00,H,102042.6,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 09:00:00,H,105131.475,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 10:00:00,H,110164.05,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 11:00:00,H,112932.6,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 12:00:00,H,109906.15,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 13:00:00,H,107852.725,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 14:00:00,H,103744.3,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 15:00:00,H,103041.075,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 16:00:00,H,100591.5725,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 17:00:00,H,96241.385,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 18:00:00,H,92944.2425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 19:00:00,H,87702.8425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 20:00:00,H,88551.2375,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 21:00:00,H,88887.665,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 22:00:00,H,92916.685,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-19 23:00:00,H,94997.7275,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 00:00:00,H,96756.735,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 01:00:00,H,95884.4025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 02:00:00,H,95722.605,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 03:00:00,H,92000.42,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 04:00:00,H,90301.3175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 05:00:00,H,91134.995,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 06:00:00,H,90631.0525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 07:00:00,H,91862.545,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 08:00:00,H,92970.0875,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 09:00:00,H,98513.78,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 10:00:00,H,105437.75,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 11:00:00,H,109478.225,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 12:00:00,H,106311.875,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 13:00:00,H,98299.47,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 14:00:00,H,87685.8025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 15:00:00,H,84550.4575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 16:00:00,H,77820.7525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 17:00:00,H,73305.085,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 18:00:00,H,69078.525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 19:00:00,H,66192.0025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-04-20 20:00:00,H,62227.4225,Total Steam Export
