name,slottime_GMT,slottype,slotavg,pointTitle,,,,
Campus.Elec.Demand_MW,2022-01-10 02:00:00,H,21.081022500,Total Campus Electric Demand,,,1/10/22 2:00 AM,
Campus.Elec.Demand_MW,2022-01-10 03:00:00,H,20.093570000,Total Campus Electric Demand,,,1/10/22 3:00 AM,
Campus.Elec.Demand_MW,2022-01-10 04:00:00,H,20.174182500,Total Campus Electric Demand,,,1/10/22 4:00 AM,
Campus.Elec.Demand_MW,2022-01-10 05:00:00,H,20.139200000,Total Campus Electric Demand,,,1/10/22 5:00 AM,
Campus.Elec.Demand_MW,2022-01-10 06:00:00,H,20.124725000,Total Campus Electric Demand,,,1/10/22 6:00 AM,
Campus.Elec.Demand_MW,2022-01-10 07:00:00,H,20.272557500,Total Campus Electric Demand,,,1/10/22 7:00 AM,
Campus.Elec.Demand_MW,2022-01-10 08:00:00,H,20.387470000,Total Campus Electric Demand,,,1/10/22 8:00 AM,
Campus.Elec.Demand_MW,2022-01-10 09:00:00,H,20.854065000,Total Campus Electric Demand,,,1/10/22 9:00 AM,
Campus.Elec.Demand_MW,2022-01-10 10:00:00,H,21.551127500,Total Campus Electric Demand,,,1/10/22 10:00 AM,
Campus.Elec.Demand_MW,2022-01-10 11:00:00,H,22.796787500,Total Campus Electric Demand,,,1/10/22 11:00 AM,
Campus.Elec.Demand_MW,2022-01-10 12:00:00,H,23.438427500,Total Campus Electric Demand,,,1/10/22 12:00 PM,
Campus.Elec.Demand_MW,2022-01-10 13:00:00,H,23.294850000,Total Campus Electric Demand,,,1/10/22 1:00 PM,
Campus.Elec.Demand_MW,2022-01-10 14:00:00,H,23.747785000,Total Campus Electric Demand,,,1/10/22 2:00 PM,
Campus.Elec.Demand_MW,2022-01-10 15:00:00,H,23.942862500,Total Campus Electric Demand,,,1/10/22 3:00 PM,
Campus.Elec.Demand_MW,2022-01-10 16:00:00,H,24.226570000,Total Campus Electric Demand,,,1/10/22 4:00 PM,
Campus.Elec.Demand_MW,2022-01-10 17:00:00,H,24.149937500,Total Campus Electric Demand,,,1/10/22 5:00 PM,
Campus.Elec.Demand_MW,2022-01-10 18:00:00,H,23.915415000,Total Campus Electric Demand,,,1/10/22 6:00 PM,
Campus.Elec.Demand_MW,2022-01-10 19:00:00,H,23.662907500,Total Campus Electric Demand,,,1/10/22 7:00 PM,
Campus.Elec.Demand_MW,2022-01-10 20:00:00,H,24.079827500,Total Campus Electric Demand,,,1/10/22 8:00 PM,
Campus.Elec.Demand_MW,2022-01-10 21:00:00,H,25.070180000,Total Campus Electric Demand,,,1/10/22 9:00 PM,
Campus.Elec.Demand_MW,2022-01-10 22:00:00,H,24.941852500,Total Campus Electric Demand,,,1/10/22 10:00 PM,
Campus.Elec.Demand_MW,2022-01-10 23:00:00,H,24.297430000,Total Campus Electric Demand,,,1/10/22 11:00 PM,
Campus.Elec.Demand_MW,2022-01-11 00:00:00,H,23.826122500,Total Campus Electric Demand,,,1/11/22 12:00 AM,
Campus.Elec.Demand_MW,2022-01-11 01:00:00,H,23.193027500,Total Campus Electric Demand,,,1/11/22 1:00 AM,
Campus.Elec.Demand_MW,2022-01-11 02:00:00,H,22.741347500,Total Campus Electric Demand,,,1/11/22 2:00 AM,
Campus.Elec.Demand_MW,2022-01-11 03:00:00,H,22.119615000,Total Campus Electric Demand,,,1/11/22 3:00 AM,
Campus.Elec.Demand_MW,2022-01-11 04:00:00,H,21.907872500,Total Campus Electric Demand,,,1/11/22 4:00 AM,
Campus.Elec.Demand_MW,2022-01-11 05:00:00,H,21.743720000,Total Campus Electric Demand,,,1/11/22 5:00 AM,
Campus.Elec.Demand_MW,2022-01-11 06:00:00,H,21.735630000,Total Campus Electric Demand,,,1/11/22 6:00 AM,
Campus.Elec.Demand_MW,2022-01-11 07:00:00,H,21.850225000,Total Campus Electric Demand,,,1/11/22 7:00 AM,
Campus.Elec.Demand_MW,2022-01-11 08:00:00,H,21.968575000,Total Campus Electric Demand,,,1/11/22 8:00 AM,
Campus.Elec.Demand_MW,2022-01-11 09:00:00,H,22.294397500,Total Campus Electric Demand,,,1/11/22 9:00 AM,
Campus.Elec.Demand_MW,2022-01-11 10:00:00,H,22.984407500,Total Campus Electric Demand,,,1/11/22 10:00 AM,
Campus.Elec.Demand_MW,2022-01-11 11:00:00,H,24.276387500,Total Campus Electric Demand,,,1/11/22 11:00 AM,
Campus.Elec.Demand_MW,2022-01-11 12:00:00,H,24.931707500,Total Campus Electric Demand,,,1/11/22 12:00 PM,
Campus.Elec.Demand_MW,2022-01-11 13:00:00,H,25.379842500,Total Campus Electric Demand,,,1/11/22 1:00 PM,
Campus.Elec.Demand_MW,2022-01-11 14:00:00,H,25.620762500,Total Campus Electric Demand,,,1/11/22 2:00 PM,
Campus.Elec.Demand_MW,2022-01-11 15:00:00,H,26.048257500,Total Campus Electric Demand,,,1/11/22 3:00 PM,
Campus.Elec.Demand_MW,2022-01-11 16:00:00,H,25.875062500,Total Campus Electric Demand,,,1/11/22 4:00 PM,
Campus.Elec.Demand_MW,2022-01-11 17:00:00,H,25.507427500,Total Campus Electric Demand,,,1/11/22 5:00 PM,
Campus.Elec.Demand_MW,2022-01-11 18:00:00,H,25.780537500,Total Campus Electric Demand,,,1/11/22 6:00 PM,
Campus.Elec.Demand_MW,2022-01-11 19:00:00,H,25.559767500,Total Campus Electric Demand,,,1/11/22 7:00 PM,
Campus.Elec.Demand_MW,2022-01-11 20:00:00,H,25.600995000,Total Campus Electric Demand,,,1/11/22 8:00 PM,
Campus.Elec.Demand_MW,2022-01-11 21:00:00,H,25.498945000,Total Campus Electric Demand,,,1/11/22 9:00 PM,
Campus.Elec.Demand_MW,2022-01-11 22:00:00,H,25.205045000,Total Campus Electric Demand,,,1/11/22 10:00 PM,
Campus.Elec.Demand_MW,2022-01-11 23:00:00,H,24.686900000,Total Campus Electric Demand,,,1/11/22 11:00 PM,
Campus.Elec.Demand_MW,2022-01-12 00:00:00,H,24.318375000,Total Campus Electric Demand,,,1/12/22 12:00 AM,
Campus.Elec.Demand_MW,2022-01-12 01:00:00,H,23.627135000,Total Campus Electric Demand,,,1/12/22 1:00 AM,
Campus.Elec.Demand_MW,2022-01-12 02:00:00,H,23.135445000,Total Campus Electric Demand,,,1/12/22 2:00 AM,
Campus.Elec.Demand_MW,2022-01-12 03:00:00,H,22.496105000,Total Campus Electric Demand,,,1/12/22 3:00 AM,
Campus.Elec.Demand_MW,2022-01-12 04:00:00,H,21.890870000,Total Campus Electric Demand,,,1/12/22 4:00 AM,
Campus.Elec.Demand_MW,2022-01-12 05:00:00,H,21.961617500,Total Campus Electric Demand,,,1/12/22 5:00 AM,
Campus.Elec.Demand_MW,2022-01-12 06:00:00,H,21.710765000,Total Campus Electric Demand,,,1/12/22 6:00 AM,
Campus.Elec.Demand_MW,2022-01-12 07:00:00,H,21.792435000,Total Campus Electric Demand,,,1/12/22 7:00 AM,
Campus.Elec.Demand_MW,2022-01-12 08:00:00,H,21.911622500,Total Campus Electric Demand,,,1/12/22 8:00 AM,
Campus.Elec.Demand_MW,2022-01-12 09:00:00,H,22.528985000,Total Campus Electric Demand,,,1/12/22 9:00 AM,
Campus.Elec.Demand_MW,2022-01-12 10:00:00,H,22.954942500,Total Campus Electric Demand,,,1/12/22 10:00 AM,
Campus.Elec.Demand_MW,2022-01-12 11:00:00,H,23.837557500,Total Campus Electric Demand,,,1/12/22 11:00 AM,
Campus.Elec.Demand_MW,2022-01-12 12:00:00,H,24.712750000,Total Campus Electric Demand,,,1/12/22 12:00 PM,
Campus.Elec.Demand_MW,2022-01-12 13:00:00,H,24.467170000,Total Campus Electric Demand,,,1/12/22 1:00 PM,
Campus.Elec.Demand_MW,2022-01-12 14:00:00,H,24.329235000,Total Campus Electric Demand,,,1/12/22 2:00 PM,
Campus.Elec.Demand_MW,2022-01-12 15:00:00,H,25.513957500,Total Campus Electric Demand,,,1/12/22 3:00 PM,
Campus.Elec.Demand_MW,2022-01-12 16:00:00,H,25.986867500,Total Campus Electric Demand,,,1/12/22 4:00 PM,
Campus.Elec.Demand_MW,2022-01-12 17:00:00,H,25.961945000,Total Campus Electric Demand,,,1/12/22 5:00 PM,
Campus.Elec.Demand_MW,2022-01-12 18:00:00,H,26.082970000,Total Campus Electric Demand,,,1/12/22 6:00 PM,
Campus.Elec.Demand_MW,2022-01-12 19:00:00,H,25.886412500,Total Campus Electric Demand,,,1/12/22 7:00 PM,
Campus.Elec.Demand_MW,2022-01-12 20:00:00,H,25.822285000,Total Campus Electric Demand,,,1/12/22 8:00 PM,
Campus.Elec.Demand_MW,2022-01-12 21:00:00,H,25.411345000,Total Campus Electric Demand,,,1/12/22 9:00 PM,
Campus.Elec.Demand_MW,2022-01-12 22:00:00,H,25.279290000,Total Campus Electric Demand,,,1/12/22 10:00 PM,
Campus.Elec.Demand_MW,2022-01-12 23:00:00,H,24.241212500,Total Campus Electric Demand,,,1/12/22 11:00 PM,
Campus.Elec.Demand_MW,2022-01-13 00:00:00,H,23.736230000,Total Campus Electric Demand,,,1/13/22 12:00 AM,
Campus.Elec.Demand_MW,2022-01-13 01:00:00,H,23.148390000,Total Campus Electric Demand,,,1/13/22 1:00 AM,
Campus.Elec.Demand_MW,2022-01-13 02:00:00,H,22.621695000,Total Campus Electric Demand,,,1/13/22 2:00 AM,
Campus.Elec.Demand_MW,2022-01-13 03:00:00,H,22.057525000,Total Campus Electric Demand,,,1/13/22 3:00 AM,
Campus.Elec.Demand_MW,2022-01-13 04:00:00,H,21.552282500,Total Campus Electric Demand,,,1/13/22 4:00 AM,
Campus.Elec.Demand_MW,2022-01-13 05:00:00,H,21.357185000,Total Campus Electric Demand,,,1/13/22 5:00 AM,
Campus.Elec.Demand_MW,2022-01-13 06:00:00,H,21.255770000,Total Campus Electric Demand,,,1/13/22 6:00 AM,
Campus.Elec.Demand_MW,2022-01-13 07:00:00,H,21.356265000,Total Campus Electric Demand,,,1/13/22 7:00 AM,
Campus.Elec.Demand_MW,2022-01-13 08:00:00,H,21.326660000,Total Campus Electric Demand,,,1/13/22 8:00 AM,
Campus.Elec.Demand_MW,2022-01-13 09:00:00,H,21.834715000,Total Campus Electric Demand,,,1/13/22 9:00 AM,
Campus.Elec.Demand_MW,2022-01-13 10:00:00,H,22.527372500,Total Campus Electric Demand,,,1/13/22 10:00 AM,
Campus.Elec.Demand_MW,2022-01-13 11:00:00,H,23.777807500,Total Campus Electric Demand,,,1/13/22 11:00 AM,
Campus.Elec.Demand_MW,2022-01-13 12:00:00,H,24.561012500,Total Campus Electric Demand,,,1/13/22 12:00 PM,
Campus.Elec.Demand_MW,2022-01-13 13:00:00,H,25.447537500,Total Campus Electric Demand,,,1/13/22 1:00 PM,
Campus.Elec.Demand_MW,2022-01-13 14:00:00,H,25.653432500,Total Campus Electric Demand,,,1/13/22 2:00 PM,
Campus.Elec.Demand_MW,2022-01-13 15:00:00,H,25.625195000,Total Campus Electric Demand,,,1/13/22 3:00 PM,
Campus.Elec.Demand_MW,2022-01-13 16:00:00,H,25.683780000,Total Campus Electric Demand,,,1/13/22 4:00 PM,
Campus.Elec.Demand_MW,2022-01-13 17:00:00,H,25.022732500,Total Campus Electric Demand,,,1/13/22 5:00 PM,
Campus.Elec.Demand_MW,2022-01-13 18:00:00,H,24.960287500,Total Campus Electric Demand,,,1/13/22 6:00 PM,
Campus.Elec.Demand_MW,2022-01-13 19:00:00,H,25.280345000,Total Campus Electric Demand,,,1/13/22 7:00 PM,
Campus.Elec.Demand_MW,2022-01-13 20:00:00,H,25.514587500,Total Campus Electric Demand,,,1/13/22 8:00 PM,
Campus.Elec.Demand_MW,2022-01-13 21:00:00,H,25.063825000,Total Campus Electric Demand,,,1/13/22 9:00 PM,
Campus.Elec.Demand_MW,2022-01-13 22:00:00,H,24.878727500,Total Campus Electric Demand,,,1/13/22 10:00 PM,
Campus.Elec.Demand_MW,2022-01-13 23:00:00,H,24.084630000,Total Campus Electric Demand,,,1/13/22 11:00 PM,
Campus.Elec.Demand_MW,2022-01-14 00:00:00,H,23.449622500,Total Campus Electric Demand,,,1/14/22 12:00 AM,
Campus.Elec.Demand_MW,2022-01-14 01:00:00,H,22.900550000,Total Campus Electric Demand,,,1/14/22 1:00 AM,
Campus.Elec.Demand_MW,2022-01-14 02:00:00,H,22.168032500,Total Campus Electric Demand,,,1/14/22 2:00 AM,
Campus.Elec.Demand_MW,2022-01-14 03:00:00,H,21.691910000,Total Campus Electric Demand,,,1/14/22 3:00 AM,
Campus.Elec.Demand_MW,2022-01-14 04:00:00,H,21.490870000,Total Campus Electric Demand,,,1/14/22 4:00 AM,
Campus.Elec.Demand_MW,2022-01-14 05:00:00,H,21.179075000,Total Campus Electric Demand,,,1/14/22 5:00 AM,
Campus.Elec.Demand_MW,2022-01-14 06:00:00,H,21.073745000,Total Campus Electric Demand,,,1/14/22 6:00 AM,
Campus.Elec.Demand_MW,2022-01-14 07:00:00,H,21.142947500,Total Campus Electric Demand,,,1/14/22 7:00 AM,
Campus.Elec.Demand_MW,2022-01-14 08:00:00,H,21.337880000,Total Campus Electric Demand,,,1/14/22 8:00 AM,
Campus.Elec.Demand_MW,2022-01-14 09:00:00,H,21.923705000,Total Campus Electric Demand,,,1/14/22 9:00 AM,
Campus.Elec.Demand_MW,2022-01-14 10:00:00,H,22.539957500,Total Campus Electric Demand,,,1/14/22 10:00 AM,
Campus.Elec.Demand_MW,2022-01-14 11:00:00,H,23.656145000,Total Campus Electric Demand,,,1/14/22 11:00 AM,
Campus.Elec.Demand_MW,2022-01-14 12:00:00,H,24.415927500,Total Campus Electric Demand,,,1/14/22 12:00 PM,
Campus.Elec.Demand_MW,2022-01-14 13:00:00,H,25.173897500,Total Campus Electric Demand,,,1/14/22 1:00 PM,
Campus.Elec.Demand_MW,2022-01-14 14:00:00,H,25.602192500,Total Campus Electric Demand,,,1/14/22 2:00 PM,
Campus.Elec.Demand_MW,2022-01-14 15:00:00,H,25.804140000,Total Campus Electric Demand,,,1/14/22 3:00 PM,
Campus.Elec.Demand_MW,2022-01-14 16:00:00,H,26.144650000,Total Campus Electric Demand,,,1/14/22 4:00 PM,
Campus.Elec.Demand_MW,2022-01-14 17:00:00,H,25.815760000,Total Campus Electric Demand,,,1/14/22 5:00 PM,
Campus.Elec.Demand_MW,2022-01-14 18:00:00,H,25.607620000,Total Campus Electric Demand,,,1/14/22 6:00 PM,
Campus.Elec.Demand_MW,2022-01-14 19:00:00,H,25.782947500,Total Campus Electric Demand,,,1/14/22 7:00 PM,
Campus.Elec.Demand_MW,2022-01-14 20:00:00,H,25.445727500,Total Campus Electric Demand,,,1/14/22 8:00 PM,
Campus.Elec.Demand_MW,2022-01-14 21:00:00,H,25.395065000,Total Campus Electric Demand,,,1/14/22 9:00 PM,
Campus.Elec.Demand_MW,2022-01-14 22:00:00,H,25.263232500,Total Campus Electric Demand,,,1/14/22 10:00 PM,
Campus.Elec.Demand_MW,2022-01-14 23:00:00,H,24.566920000,Total Campus Electric Demand,,,1/14/22 11:00 PM,
Campus.Elec.Demand_MW,2022-01-15 00:00:00,H,23.858297500,Total Campus Electric Demand,,,1/15/22 12:00 AM,
Campus.Elec.Demand_MW,2022-01-15 01:00:00,H,23.349045000,Total Campus Electric Demand,,,1/15/22 1:00 AM,
Campus.Elec.Demand_MW,2022-01-15 02:00:00,H,22.995092500,Total Campus Electric Demand,,,1/15/22 2:00 AM,
Campus.Elec.Demand_MW,2022-01-15 03:00:00,H,22.344195000,Total Campus Electric Demand,,,1/15/22 3:00 AM,
Campus.Elec.Demand_MW,2022-01-15 04:00:00,H,22.095542500,Total Campus Electric Demand,,,1/15/22 4:00 AM,
Campus.Elec.Demand_MW,2022-01-15 05:00:00,H,21.789262500,Total Campus Electric Demand,,,1/15/22 5:00 AM,
Campus.Elec.Demand_MW,2022-01-15 06:00:00,H,21.923057500,Total Campus Electric Demand,,,1/15/22 6:00 AM,
Campus.Elec.Demand_MW,2022-01-15 07:00:00,H,21.948090000,Total Campus Electric Demand,,,1/15/22 7:00 AM,
Campus.Elec.Demand_MW,2022-01-15 08:00:00,H,21.967967500,Total Campus Electric Demand,,,1/15/22 8:00 AM,
Campus.Elec.Demand_MW,2022-01-15 09:00:00,H,22.278575000,Total Campus Electric Demand,,,1/15/22 9:00 AM,
Campus.Elec.Demand_MW,2022-01-15 10:00:00,H,22.735177500,Total Campus Electric Demand,,,1/15/22 10:00 AM,
Campus.Elec.Demand_MW,2022-01-15 11:00:00,H,23.444677500,Total Campus Electric Demand,,,1/15/22 11:00 AM,
Campus.Elec.Demand_MW,2022-01-15 12:00:00,H,23.891332500,Total Campus Electric Demand,,,1/15/22 12:00 PM,
Campus.Elec.Demand_MW,2022-01-15 13:00:00,H,24.036695000,Total Campus Electric Demand,,,1/15/22 1:00 PM,
Campus.Elec.Demand_MW,2022-01-15 14:00:00,H,23.922045000,Total Campus Electric Demand,,,1/15/22 2:00 PM,
Campus.Elec.Demand_MW,2022-01-15 15:00:00,H,23.943827500,Total Campus Electric Demand,,,1/15/22 3:00 PM,
Campus.Elec.Demand_MW,2022-01-15 16:00:00,H,23.739837500,Total Campus Electric Demand,,,1/15/22 4:00 PM,
Campus.Elec.Demand_MW,2022-01-15 17:00:00,H,23.692695000,Total Campus Electric Demand,,,1/15/22 5:00 PM,
Campus.Elec.Demand_MW,2022-01-15 18:00:00,H,23.850910000,Total Campus Electric Demand,,,1/15/22 6:00 PM,
Campus.Elec.Demand_MW,2022-01-15 19:00:00,H,24.261915000,Total Campus Electric Demand,,,1/15/22 7:00 PM,
Campus.Elec.Demand_MW,2022-01-15 20:00:00,H,24.331067500,Total Campus Electric Demand,,,1/15/22 8:00 PM,
Campus.Elec.Demand_MW,2022-01-15 21:00:00,H,24.341900000,Total Campus Electric Demand,,,1/15/22 9:00 PM,
Campus.Elec.Demand_MW,2022-01-15 22:00:00,H,24.397397500,Total Campus Electric Demand,,,1/15/22 10:00 PM,
Campus.Elec.Demand_MW,2022-01-15 23:00:00,H,24.340767500,Total Campus Electric Demand,,,1/15/22 11:00 PM,
Campus.Elec.Demand_MW,2022-01-16 00:00:00,H,23.943957500,Total Campus Electric Demand,,,1/16/22 12:00 AM,
Campus.Elec.Demand_MW,2022-01-16 01:00:00,H,23.305352500,Total Campus Electric Demand,,,1/16/22 1:00 AM,
Campus.Elec.Demand_MW,2022-01-16 02:00:00,H,22.893435000,Total Campus Electric Demand,,,1/16/22 2:00 AM,
Campus.Elec.Demand_MW,2022-01-16 03:00:00,H,22.167387500,Total Campus Electric Demand,,,1/16/22 3:00 AM,
Campus.Elec.Demand_MW,2022-01-16 04:00:00,H,22.017375000,Total Campus Electric Demand,,,1/16/22 4:00 AM,
Campus.Elec.Demand_MW,2022-01-16 05:00:00,H,21.904542500,Total Campus Electric Demand,,,1/16/22 5:00 AM,
Campus.Elec.Demand_MW,2022-01-16 06:00:00,H,21.996487500,Total Campus Electric Demand,,,1/16/22 6:00 AM,
Campus.Elec.Demand_MW,2022-01-16 07:00:00,H,22.019490000,Total Campus Electric Demand,,,1/16/22 7:00 AM,
Campus.Elec.Demand_MW,2022-01-16 08:00:00,H,22.005207500,Total Campus Electric Demand,,,1/16/22 8:00 AM,
Campus.Elec.Demand_MW,2022-01-16 09:00:00,H,22.406190000,Total Campus Electric Demand,,,1/16/22 9:00 AM,
Campus.Elec.Demand_MW,2022-01-16 10:00:00,H,22.825875294,Total Campus Electric Demand,,,1/16/22 10:00 AM,
Campus.Elec.Demand_MW,2022-01-16 11:00:00,H,23.675473333,Total Campus Electric Demand,,,1/16/22 11:00 AM,
Campus.Elec.Demand_MW,2022-01-16 12:00:00,H,23.997100000,Total Campus Electric Demand,,,1/16/22 12:00 PM,
Campus.Elec.Demand_MW,2022-01-16 13:00:00,H,23.866847500,Total Campus Electric Demand,,,1/16/22 1:00 PM,
Campus.Elec.Demand_MW,2022-01-16 14:00:00,H,23.950812500,Total Campus Electric Demand,,,1/16/22 2:00 PM,
Campus.Elec.Demand_MW,2022-01-16 15:00:00,H,23.616067500,Total Campus Electric Demand,,,1/16/22 3:00 PM,
Campus.Elec.Demand_MW,2022-01-16 16:00:00,H,23.419330000,Total Campus Electric Demand,,,1/16/22 4:00 PM,
Campus.Elec.Demand_MW,2022-01-16 17:00:00,H,23.357647500,Total Campus Electric Demand,,,1/16/22 5:00 PM,
Campus.Elec.Demand_MW,2022-01-16 18:00:00,H,23.310445000,Total Campus Electric Demand,,,1/16/22 6:00 PM,
Campus.Elec.Demand_MW,2022-01-16 19:00:00,H,23.338382500,Total Campus Electric Demand,,,1/16/22 7:00 PM,
Campus.Elec.Demand_MW,2022-01-16 20:00:00,H,23.660930000,Total Campus Electric Demand,,,1/16/22 8:00 PM,
Campus.Elec.Demand_MW,2022-01-16 21:00:00,H,23.692387500,Total Campus Electric Demand,,,1/16/22 9:00 PM,
Campus.Elec.Demand_MW,2022-01-16 22:00:00,H,23.895112500,Total Campus Electric Demand,,,1/16/22 10:00 PM,
Campus.Elec.Demand_MW,2022-01-16 23:00:00,H,23.467377500,Total Campus Electric Demand,,,1/16/22 11:00 PM,
Campus.Elec.Demand_MW,2022-01-17 00:00:00,H,22.998585000,Total Campus Electric Demand,,,1/17/22 12:00 AM,
Campus.Elec.Demand_MW,2022-01-17 01:00:00,H,22.496580000,Total Campus Electric Demand,,,1/17/22 1:00 AM,
Campus.Elec.Demand_MW,2022-01-17 02:00:00,H,22.185480000,Total Campus Electric Demand,,,1/17/22 2:00 AM,
Campus.Elec.Demand_MW,2022-01-17 03:00:00,H,21.543672500,Total Campus Electric Demand,,,1/17/22 3:00 AM,
Campus.Elec.Demand_MW,2022-01-17 04:00:00,H,21.351157500,Total Campus Electric Demand,,,1/17/22 4:00 AM,
Campus.Elec.Demand_MW,2022-01-17 05:00:00,H,21.094405000,Total Campus Electric Demand,,,1/17/22 5:00 AM,
Campus.Elec.Demand_MW,2022-01-17 06:00:00,H,21.188875000,Total Campus Electric Demand,,,1/17/22 6:00 AM,
Campus.Elec.Demand_MW,2022-01-17 07:00:00,H,21.254007500,Total Campus Electric Demand,,,1/17/22 7:00 AM,
Campus.Elec.Demand_MW,2022-01-17 08:00:00,H,21.199702500,Total Campus Electric Demand,,,1/17/22 8:00 AM,
Campus.Elec.Demand_MW,2022-01-17 09:00:00,H,21.636835000,Total Campus Electric Demand,,,1/17/22 9:00 AM,
Campus.Elec.Demand_MW,2022-01-17 10:00:00,H,21.975637500,Total Campus Electric Demand,,,1/17/22 10:00 AM,
Campus.Elec.Demand_MW,2022-01-17 11:00:00,H,23.056735000,Total Campus Electric Demand,,,1/17/22 11:00 AM,
Campus.Elec.Demand_MW,2022-01-17 12:00:00,H,23.477522500,Total Campus Electric Demand,,,1/17/22 12:00 PM,
Campus.Elec.Demand_MW,2022-01-17 13:00:00,H,23.635290000,Total Campus Electric Demand,,,1/17/22 1:00 PM,
Campus.Elec.Demand_MW,2022-01-17 14:00:00,H,23.799240000,Total Campus Electric Demand,,,1/17/22 2:00 PM,
Campus.Elec.Demand_MW,2022-01-17 15:00:00,H,23.880540000,Total Campus Electric Demand,,,1/17/22 3:00 PM,
Campus.Elec.Demand_MW,2022-01-17 16:00:00,H,24.175752500,Total Campus Electric Demand,,,1/17/22 4:00 PM,
Campus.Elec.Demand_MW,2022-01-17 17:00:00,H,24.305950000,Total Campus Electric Demand,,,1/17/22 5:00 PM,
Campus.Elec.Demand_MW,2022-01-17 18:00:00,H,24.221577500,Total Campus Electric Demand,,,1/17/22 6:00 PM,
Campus.Elec.Demand_MW,2022-01-17 19:00:00,H,24.264830000,Total Campus Electric Demand,,,1/17/22 7:00 PM,
Campus.Elec.Demand_MW,2022-01-17 20:00:00,H,24.205015000,Total Campus Electric Demand,,,1/17/22 8:00 PM,
Campus.Elec.Demand_MW,2022-01-17 21:00:00,H,24.386625000,Total Campus Electric Demand,,,1/17/22 9:00 PM,
Campus.Elec.Demand_MW,2022-01-17 22:00:00,H,24.493482500,Total Campus Electric Demand,,,1/17/22 10:00 PM,
Campus.Elec.Demand_MW,2022-01-17 23:00:00,H,23.905915000,Total Campus Electric Demand,,,1/17/22 11:00 PM,
Campus.Elec.Demand_MW,2022-01-18 00:00:00,H,23.643025000,Total Campus Electric Demand,,,1/18/22 12:00 AM,
Campus.Elec.Demand_MW,2022-01-18 01:00:00,H,23.008767500,Total Campus Electric Demand,,,1/18/22 1:00 AM,
Campus.Elec.Demand_MW,2022-01-18 02:00:00,H,22.577742500,Total Campus Electric Demand,,,1/18/22 2:00 AM,
Campus.Elec.Demand_MW,2022-01-18 03:00:00,H,21.920170000,Total Campus Electric Demand,,,1/18/22 3:00 AM,
Campus.Elec.Demand_MW,2022-01-18 04:00:00,H,21.631892500,Total Campus Electric Demand,,,1/18/22 4:00 AM,
Campus.Elec.Demand_MW,2022-01-18 05:00:00,H,21.315212500,Total Campus Electric Demand,,,1/18/22 5:00 AM,
Campus.Elec.Demand_MW,2022-01-18 06:00:00,H,21.181190000,Total Campus Electric Demand,,,1/18/22 6:00 AM,
Campus.Elec.Demand_MW,2022-01-18 07:00:00,H,21.345932500,Total Campus Electric Demand,,,1/18/22 7:00 AM,
Campus.Elec.Demand_MW,2022-01-18 08:00:00,H,21.445057500,Total Campus Electric Demand,,,1/18/22 8:00 AM,
Campus.Elec.Demand_MW,2022-01-18 09:00:00,H,21.999845000,Total Campus Electric Demand,,,1/18/22 9:00 AM,
Campus.Elec.Demand_MW,2022-01-18 10:00:00,H,22.636847500,Total Campus Electric Demand,,,1/18/22 10:00 AM,
Campus.Elec.Demand_MW,2022-01-18 11:00:00,H,23.886661176,Total Campus Electric Demand,,,1/18/22 11:00 AM,
Campus.Elec.Demand_MW,2022-01-18 12:00:00,H,24.849491333,Total Campus Electric Demand,,,1/18/22 12:00 PM,
Campus.Elec.Demand_MW,2022-01-18 13:00:00,H,24.451587500,Total Campus Electric Demand,,,1/18/22 1:00 PM,
Campus.Elec.Demand_MW,2022-01-18 14:00:00,H,24.491356875,Total Campus Electric Demand,,,1/18/22 2:00 PM,
Campus.Elec.Demand_MW,2022-01-18 15:00:00,H,24.908077500,Total Campus Electric Demand,,,1/18/22 3:00 PM,
Campus.Elec.Demand_MW,2022-01-18 16:00:00,H,25.312850000,Total Campus Electric Demand,,,1/18/22 4:00 PM,
Campus.Elec.Demand_MW,2022-01-18 17:00:00,H,25.268992500,Total Campus Electric Demand,,,1/18/22 5:00 PM,
